strategy,run,iteration,value
multikuti,6,16,2.3624599922033664
multikuti,6,17,2.3728084144006685
multikuti,6,18,2.3570120776004395
multikuti,6,19,2.3837896414288
multikuti,6,20,2.366077395975604
multikuti,6,21,2.376972724921047
multikuti,6,22,2.386013438065171
multikuti,6,23,2.3881778711559347
multikuti,6,24,2.3576815687966297
multikuti,6,25,2.3734210887138563
multikuti,6,26,2.3862114844796958
multikuti,6,27,2.351556770021657
multikuti,6,28,2.374739307969977
multikuti,6,29,2.3505752283789496
multikuti,6,30,2.390982307555819
multikuti,6,31,2.365097945753812
multikuti,6,32,2.374743819751735
multikuti,6,33,2.393544507343519
multikuti,6,34,2.3941095628318836
multikuti,6,35,2.359124808110685
multikuti,6,36,2.3649614723214407
multikuti,6,37,2.3698138382961096
multikuti,6,38,2.414834608509457
multikuti,6,39,2.4016332170065895
multikuti,6,40,2.387302209849113
multikuti,6,41,2.4200037300627004
multikuti,6,42,2.432846632003857
multikuti,6,43,2.408827571418501
multikuti,6,44,2.4213519827726273
multikuti,6,45,2.435340193125003
multikuti,6,46,2.414952716090006
multikuti,6,47,2.4433154858100634
multikuti,6,48,2.4433154858100634
multikuti,6,49,2.4433154858100634
multikuti,6,50,2.4183414668547423
multikuti,7,1,1.5759652257071404
