,run,model,phase,fitness,returns,mdd
64,6,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
65,6,master_slave,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
66,6,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
67,6,gga,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
68,6,pso,train,0.0898,2.7567,-0.0973
69,6,pso,validation,0.0023,0.0092,-0.1343
70,7,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
71,7,ring,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
72,7,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
73,7,multikuti,validation,2.000904569185013,1.501481801187412,-0.2766555459066662
74,7,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
75,7,master_slave,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
76,7,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
77,7,gga,validation,2.000904569185013,1.501481801187412,-0.2766555459066662
78,7,pso,train,0.0922,3.4314,-0.1069
79,7,pso,validation,-0.0061,-0.1015,-0.1484
80,8,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
81,8,ring,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
82,8,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
83,8,multikuti,validation,1.8732987930943168,1.373876025096716,-0.22209945876163092
84,8,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
85,8,master_slave,validation,2.000904569185013,1.501481801187412,-0.2766555459066662
86,8,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
87,8,gga,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
88,8,pso,train,0.0904,2.7599,-0.0961
89,8,pso,validation,0.0024,0.01,-0.1341
90,9,ring,train,4.536125729197912,4.036702961200311,-0.1400928946940577
91,9,ring,validation,1.9910802321150298,1.491657464117429,-0.2694696141463073
92,9,multikuti,train,4.536125729197912,4.036702961200311,-0.1400928946940577
93,9,multikuti,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
94,9,master_slave,train,4.536125729197912,4.036702961200311,-0.1400928946940577
95,9,master_slave,validation,2.000904569185013,1.501481801187412,-0.2766555459066662
96,9,gga,train,4.536125729197912,4.036702961200311,-0.1400928946940577
97,9,gga,validation,2.1556640301536687,1.656241262156068,-0.19378605536877777
98,9,pso,train,0.0819,4.0066,-0.1393
99,9,pso,validation,0.0027,-0.0227,-0.2263
